X1,X2,X3,X4,X5,X6,X7,X8,Y
58.10582760329508,68.76938782235058,72.80112388302149,21.37065240641711,25.31863814616756,24.969126559714795,52.59689008042895,0.8729651474530832,0
43.77974840159391,59.11952621997765,93.05892770514056,29.782556,40.432624,64.206868,22.677182364729475,0.7399158316633273,3
56.738238659770325,71.9965405077104,96.66064434422935,40.470712,52.139796,70.59828,23.82862525050101,0.9185811623246496,1
51.49060991107567,60.81230446236776,68.09055287811343,17.417203100775193,20.60624496124031,22.16809302325581,47.55883596567592,0.7399577167019028,0
40.46705654608133,46.79114857379314,69.06686318247338,14.078016,16.441904,24.142752,50.43378757515031,0.8993507014028057,2
45.84856273349017,53.3924897201101,76.8146919566382,18.357904,21.440456,30.488528,39.26533066132265,0.8337314629258518,2
66.87588630990325,80.85133722082463,106.25336599808524,47.658664,58.649364,74.381788,49.70597995991985,1.3468376753507016,1
59.98005493140919,64.49985582558878,83.8288329828832,28.63577503363444,30.96018723172529,39.78807899288872,75.04145069405442,1.087691567038434,4
64.50594997159192,69.63676534668986,89.667331838943,30.749346693386773,33.29734669338677,42.81171142284569,88.37115662650604,0.9810361445783136,4
